Abstract,Published year,OFC,PFC,DLPFC,mPFC,Frontal lobe,Temporal lobe,Amygdala,ACC,Hippocampus,Insula,Thalamus,BG,Striatum,Putamen,CAU
394,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,1981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
748,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
